time,year,month,t2m_c,vpd_kpa,rh_pct,wind_ms,sp_hpa,sst_c,precip
2015-08-01,2015,8,23.652246118768655,1.0985657096384975,64.10782458469558,1.760052929215471,956.5093900006938,26.16199722838556,2.341312887739842
2015-09-01,2015,9,21.735795644952464,0.9308483041544087,64.78329785884685,1.688441119662249,956.4155690346345,26.031756807395052,2.6570944830333585
2015-10-01,2015,10,16.53487386301063,0.687306785338426,65.49915975392338,1.491145320985187,957.1743978392466,24.14330088878115,2.628566252265103
2015-11-01,2015,11,11.186421935759807,0.48693341885771585,67.57668762534958,2.1897629938610224,958.1865176035249,22.115486801710997,2.766222241252835
2015-12-01,2015,12,8.435224649527912,0.36922799520488786,71.88093354481174,2.2008862596105505,956.895886735204,20.414755515391168,3.033601190490184
2016-01-01,2016,1,4.805085749887266,0.3425899962251212,69.1832516943897,1.8952608100356139,957.0555287564663,18.71819599165661,2.6166709001752846
2016-02-01,2016,2,7.266516721453072,0.46626770886019625,63.03766643237033,1.9392215958145846,958.4396184952329,17.83692588358663,2.109044429883194
2016-03-01,2016,3,11.069605874912286,0.5488775237373357,62.403930446704706,1.8883444410652614,956.1763112387723,18.204368015814747,2.5674915997768135
2016-04-01,2016,4,13.556523487251967,0.679522458335783,59.43655665485852,1.7145875949317149,956.8670765286173,19.002992907853006,2.3542112884558795
2016-05-01,2016,5,17.51271827318381,0.7861741603901853,62.32633190510538,1.7104188299497776,956.1777392868197,20.80298600216687,2.6820447480070926
2016-06-01,2016,6,22.427095113928164,1.116119915215962,61.40969403723694,1.863996987095641,956.5429796548718,23.14890920755527,2.3858491457065947
2016-07-01,2016,7,24.34584637189573,1.181327959794832,63.558903500354546,2.358710381870043,957.0762696569357,25.4394847984399,2.176941632841477
2016-08-01,2016,8,23.701584351521294,1.0191487933200514,65.91091502096911,1.756604361167058,957.3550328967948,26.211988234860414,2.8948330048616198
2016-09-01,2016,9,20.983801381438173,0.8477927362697595,66.47468127186153,1.499614687260337,957.9487534391031,25.52924722077877,2.8602581768529696
2016-10-01,2016,10,16.806639328407822,0.7206058857051792,65.81409903882202,2.124052986625641,957.5754318544883,23.81904511618759,2.34081288625161
2016-11-01,2016,11,12.122231721693591,0.5500849644486028,65.45469624012865,2.0605866282161647,958.3661524661067,21.669788258891902,1.7255272981643843
2016-12-01,2016,12,5.737036361167087,0.3468545629923248,70.15930340941391,2.10720848329828,958.8454453723713,19.61973235244251,2.4335877117875326
2017-01-01,2017,1,5.606831135373501,0.35665006836465324,70.81395473944492,1.8625900633098842,956.8585815322732,18.475948671637948,2.6933587136982253
2017-02-01,2017,2,8.212778851075784,0.4369949255115772,66.84096516174976,1.9388459225367276,955.4092903016792,17.921365370018602,2.3554236997564955
2017-03-01,2017,3,9.951356146267363,0.5496245648251631,61.69787916223773,2.04384800892777,959.4477100562266,17.863642779093134,2.2548747192683583
2017-04-01,2017,4,14.165315962371041,0.6685403441707125,62.643348716348335,1.9922997076763307,956.0965495917384,18.795716693806252,2.5658068467585227
2017-05-01,2017,5,17.454081593163068,0.8142121295018553,61.8098389642908,1.918746033622799,954.6817497867434,20.32133842362244,2.726367657262865
2017-06-01,2017,6,21.914475998945047,1.0585511158975207,62.62183686235738,2.331113700353212,955.1448235176242,22.527300608127923,2.825967427280413
2017-07-01,2017,7,24.259711923897097,1.144874500076058,64.33766291000359,2.029004272210105,957.735767609124,24.94057089504628,2.398716677259883
2017-08-01,2017,8,23.01398927378886,0.9833166864139089,66.49414610112889,1.6566651516569424,957.3146555820952,25.622587755079334,3.1627624039541433
2017-09-01,2017,9,20.760952715228537,0.8574692930184276,65.6956802943366,1.6795106360665963,956.2648546809614,25.022858365849242,2.9253466398775
2017-10-01,2017,10,16.263632784704104,0.7059868309820163,63.62760449075829,2.2014195812374533,957.3393693765843,23.737975766023943,2.770927863699537
2017-11-01,2017,11,11.070993257821616,0.50740801731602,66.89087170114576,1.9227629059396314,957.733796147579,21.770432999339583,1.9317266056053175
2017-12-01,2017,12,5.684939784001987,0.3883527513288976,65.8985899052869,1.9526514808469175,959.7116853565603,19.905988442988725,1.754838847286436
